"id","text"
"23922101","Oregano, seco"
"23922102","Condimentos/especias: (cilantro, perejil, pimienta, oregano)"
"23924101","Condimentos/especias: Achiote, semilla - pasta"
"23925101","Condimentos/especias: Canela"
"23926101","Condimentos/especias: Clavo de olor, molido"
"23927101","Ajo, en polvo"
"23927102","Condimentos/especias: Sal de ajo"
"23927103","Condimento (Tempero arisco) (sal de ajo y pimienta)"
"23928101","Vainilla, extracto"
"23992101","Gallina, pollo, caldo"
"23992102","Res, caldo"
"23992103","Consome de pollo,  cubitos- diluidos en agua"
"23992104","Consome de pollo, polvo"
"23992105","Sopa minestrone, enlatada"
"23992106","Sopa de pollo con fideos, deshidratada"
"23992107","Sopa de pollo con fideos (deshidrat) - prep c/agua"
"23992108","Sopa de crema, deshidr, esparrago"
"23992109","Caldo de vegetales"
"23992110","Caldo de pescado, Pma"
"23992111","Sopa deshidratada de pollo y fideos - sin preparar"
"23992112","Consome de pollo"
"23992113","Consome de carne de res"
"23992114","Sopa, veg y carne, condensada"
"23992115","Sopa: crema de veg,  seca en polvo"
"23992116","Sopas y cremas deshidratadas"
"23992117","Crema de hongos"
"23994101","Vinagre"
"23995101","Mayonesa"
"23995102","Otros envasados (soda/no cola, mayo, catsup)"
"23995103","Aderezos: tipo frances no comercial"
"23995104","Aderezo de ensalada, bajo en grasa"
"23995105","Mostaza (condimento - cremosa)"
"23995106","Salsas inglesa y de soya - Prom"
"23995107","Salsa inglesa, salsa Lizano - condimento"
"23995108","Salsa de soya (salsa china)"
"23995109","Pasta y salsa de tom, promedio"
"23995110","Pasta de tomate"
"23995111","Salsa envasada: tomate c/ cebolla, cocida"
"23995112","Tomate, catsup"
"23995113","Salsa de tomate"
"23995114","Mayonesa, margarina y mantequilla, prom"
"23995115","Aderezo de ensalada comercial, "
"23995116","Salsas y condim- promedios salsas y condimen -CEPAL"
"23996101","Levadura para pan"
"23996102","Polvos de hornear"
"23997101","Pancake, 10 cm diam"
"23997102","Panqueque prep c/ miel y mantequilla"
"23997103","Tamalito de elote, sweet corn tamales"
"23997104","Tamalito de chipilin, corn tamale with chipile"
"23997105","Tamalito simple, solo masa de maiz blanco/amarillo, cocido"
"23997106","Tamal colorado de pollo, chicken tamale"
"23997107","tamal colorado de cerdo o res, pork or beef tamales"
"23997108","Tamal asado de Costa Rica"
"23997109","Tamal de carne, cerdo"
"23997110","Tamal con carne (pollo o res)"
"23997111","Tamal tipo Tayuyo - Guate"
"23997112","Taco regular mexicano"
"23997113","Pache, Tamal de papa"
"23997114","Chuchito de pollo, chicken corn tamale"
"23997115","Pupusas de chicharron"
"23997116","Enchilada mexicana c/ queso y carne de r"
"23997117","Tostada de frijol y queso"
"23997118","Crepas de pollo"
"23997119","Bollo de maiz (masa cocida) Panama"
"23997120","Tortilla, maiz amarillo c/cal"
"23997121","Tortilla, maiz blanco c/cal"
"23997122","Tortilla de maiz y maicillo- HOND"
"23997123","Arepa - tortilla de maiz frita -PMA"
"23997124","Tortilla de maiz, frita - PMA"
"23997125","Tortilla de harina de trigo"
"23997126","Tortilla de maicillo/sorgo c/cal"
"23997127","Pizza de queso"
"23997128","Pizza de peperonni"
"23997129","Suchiles, pasta"
"23997130","Chile Relleno"
"23997133","Alimentos precocidos (pizza, hamburguesas, entre otros) HOND"
"23997134","Harina de maiz, cocida en agua con sal como polenta"
"23997135","Arroz preparado (cantones, con pollo, con camarones, etc.)"
"23997136","Casados (rice, beans, eggs)"
"23997137","Farofa Harina de yuca/mandioca, tostada), Brasil"
"23997138","Emparedado, sandwich: jamon y queso"
"23997139","Emparedado, sandwich: filete de pollo"
"23997140","Emparedado, sandwich: carne de res"
"23997141","Emparedado,  prom jamon/queso, carne y pollo -CEPAL"
"23999101","Crema (para café, no lactea) en polvo"
"23999102","Zompopo/ otros insectos (pescaditos secos)"
"23999103","Bienestarina (mezcla nutritiva) - en polvo"
"23999104","Incaparina (mezcla nutritiva) - en polvo"
"23999105","Vitatol (mezcla nutritiva) - en polvo"
"23999106","Ensure, suplemento nutricional"
"23999107","Herballife- polvo"
"23999108","Glucerna - enlatada"
"23999109","Gelatina todo sabor, polvo"
"23999110","Gelatina de todo sabor preparada con agu"
"23999111","Papalinas, simples"
"23999112","Palomitas de maiz, Poporopo"
"23999113","Tostadita de maiz"
"23999114","Snacks, cheeto like, comida chatarra (Churros - HOND)"
"23999115","Otros productos (consome, ramen, poporopo,cheeto)"
"23999116","Golosinas saladas (papalinas, poporopo, cheetos - prom)"
"23999117","Palomitas de maiz/poporopo, con mani, cubierta de caramelo"
"23910000","Cilantro seco"
"23910001","Caldo de pollo en cubos, sin diluir"
"23910002","Almuerzo y comida en restaurant o similares(chile)"
"23910003","Completo(chile)"
"23910004","Anis"
"23910005","Nicaragua: salsa inglesa y de tomates promedio"
"24131101","Ron (80 GL)"
"24131102","Whisky"
"24131103","Rompope"
"24139101","Alcohol, grados  80%, ginebra, ron, vodka, whiskey"
"24212101","Vino, cocina"
"24212102","Vino, mesa"
"24310101","Cerveza, regular"
"24320101","Malta"
"24410101","Water, tap, agua pura o embotellada"
"24490101","Gaseosa regular, no cola"
"24490102","Gaseosa tipo cola"
"24490103","Gaseosa, tipo soda"
"24490104","Gaseosa dietetica, no cola"
"24490105","Bebida carbonatada dietetica tipo cola"
"24490106","Bebida artificial de zanahoria"
"24490107","Refresco artificial c/vit C: sabor fruta - diluido"
"24490109","Refresco artificial sabor fruta, en polvo"
"24490110","Refresco artificial en polvo c/ vit C sabor naranja"
"24490111","Refresco de frutas de dieta (sin azucar)"
"24490112","Refresco de frutas carnonatada de dieta (sin azucar)"
"24490113","Soda alta en cafeina, soda guarana"
"24490114","Refresco de frutas, sabor de naranja,  en polvo"
